CustomerID,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,Churn
C2043,P582,Rewa,Z2427,1274.964,0,0,0,1274.964,0,2.6,7.2,0,Delivered,CC106,RC29507,RC32,G1946,FALSE,FALSE,FALSE,FALSE,1
C2048,P297,New Delhi,Z52,637.52,0,0,0,637.52,0,3,9,0,Delivered,CC106,RC1929,RC32,G1951,FALSE,FALSE,FALSE,FALSE,1
C2084,P293,Dewas,Z2271,501.15,0,136.38,0,637.52,0,3,9,0,Shipped,CC106,RC1964,RC32,G1986,FALSE,FALSE,FALSE,FALSE,0
C2089,P582,Pune,Z1812,2231.13,0,0,0,2231.13,0,1.5,4.5,0,Delivered,CC106,RC29419,RC32,G1992,FALSE,FALSE,FALSE,FALSE,1
C2090,P582,Kachchh,Z1293,2231.13,0,0,0,2231.13,0,2,4.5,0,['Delivered' 'Shipped'],CC106,RC29507,RC32,G1993,FALSE,FALSE,FALSE,FALSE,0
C2091,P582,Pune,Z1832,1092.837143,0,0,0,1092.837143,0,3,7.714285714,0,['Delivered' 'Shipped'],CC106,RC29494,RC32,G1994,FALSE,FALSE,FALSE,FALSE,1
C2095,P580,Sambalpur,Z4846,2231.13,0,0,0,2231.13,0,1.5,4.5,0,Delivered,CC106,RC29483,RC32,G1998,FALSE,FALSE,FALSE,FALSE,1
C2097,P580,Ahmedabad,Z1359,1199.89,0,169.8,0,1369.69,0,2.25,6.75,0,Delivered,CC1711,RC29483,RC32,G2001,FALSE,FALSE,FALSE,FALSE,1
C2098,P582,KOLKATA,Z4371,2231.13,0,0,0,2231.13,0,1.5,4.5,0,Delivered,CC106,RC29507,RC32,G2002,FALSE,FALSE,FALSE,FALSE,1
C2103,P297,Mangalore,Z3258,637.52,0,0,0,637.52,0,3,9,0,Shipped,CC106,RC1984,RC32,G2007,FALSE,FALSE,FALSE,FALSE,0
C2105,P582,New Delhi,Z72,1699.926667,0,0,0,1699.926667,0,2.333333333,6,0,Delivered,CC106,RC29483,RC32,G2009,FALSE,FALSE,FALSE,FALSE,1
C2128,P582,Bangalore,Z3065,2526.19,0,0,0,3824.74,0,0,0,0,Delivered,CC105,RC29507,RC31,G13167,FALSE,FALSE,FALSE,FALSE,1
C2148,P582,Bangalore,Z3151,3824.74,0,0,0,3824.74,0,0,0,0,Delivered,CC105,RC29420,RC31,G13167,FALSE,FALSE,FALSE,FALSE,0
C2161,P582,Indore,Z2256,2231.13,0,0,0,2231.13,0,1.5,4.5,0,Delivered,CC106,RC29483,RC32,G2067,FALSE,FALSE,FALSE,FALSE,1
C2164,P582,Pune,Z1821,2231.13,0,0,0,2231.13,0,1.5,4.5,0,Delivered,CC106,RC29494,RC32,G2070,FALSE,FALSE,FALSE,FALSE,1
C2169,P582,Tiruvallur,Z3489,2231.13,0,0,0,2231.13,0,1.5,4.5,0,Delivered,CC106,RC29483,RC32,G2075,FALSE,FALSE,FALSE,FALSE,1
C2174,P297,Kolkata,Z4334,330.87,0,118.83,0,449.7,0,3,9,0,Delivered,CC97,RC2054,RC32,G2078,FALSE,FALSE,FALSE,FALSE,1
C2178,P582,Coimbatore,Z3854,2231.13,0,0,0,2231.13,0,1.5,4.5,0,Delivered,CC106,RC29488,RC32,G2082,FALSE,FALSE,FALSE,FALSE,1
C2183,P297,Mumbai,Z1567,637.52,0,0,0,637.52,0,3,9,0,Shipped,CC106,RC2064,RC32,G2088,FALSE,FALSE,FALSE,FALSE,0
C2186,P582,Bangalore,Z3067,2231.13,0,0,0,2231.13,0,1.5,4.5,0,Delivered,CC106,RC29483,RC32,G2090,FALSE,FALSE,FALSE,FALSE,0
C2200,P582,Raipur,Z2461,2231.13,0,0,0,2231.13,0,1.5,4.5,0,Delivered,CC106,RC29483,RC32,G2106,FALSE,FALSE,FALSE,FALSE,1
C2209,P582,Jaipur,Z1014,3824.74,0,0,0,3824.74,0,0,0,0,Delivered,CC105,RC29494,RC31,G13167,FALSE,FALSE,FALSE,FALSE,1
C2223,P582,Papum Pare,Z5083,1699.926667,0,0,0,1699.926667,0,2.333333333,6,0,['Cancelled' 'Delivered'],CC106,RC29493,RC32,G2127,FALSE,FALSE,FALSE,FALSE,1
C2225,P297,Ludhiana,Z252,637.52,0,0,0,637.52,0,3,9,0,Delivered,CC106,RC2104,RC32,G2129,FALSE,FALSE,FALSE,FALSE,1
C2229,P582,Hyderabad,Z2596,1699.926667,0,0,0,1699.926667,0,2.333333333,6,0,['Delivered' 'Shipped'],CC106,RC29483,RC32,G2133,FALSE,FALSE,FALSE,FALSE,0
C2252,P582,Salem,Z3810,1699.926667,0,0,0,1699.926667,0,2,6,0,Delivered,CC106,RC29483,RC32,G2155,FALSE,FALSE,FALSE,FALSE,0
C2266,P582,Pune,Z1789,1434.325,0,0,0,1434.325,0,2.5,6.75,0,['Delivered' 'Shipped'],CC106,RC29483,RC32,G2168,FALSE,FALSE,FALSE,FALSE,0
C2276,P582,Mumbai,Z1582,2231.13,0,0,0,2231.13,0,1.5,4.5,0,Delivered,CC106,RC29483,RC32,G2178,FALSE,FALSE,FALSE,FALSE,1
C2281,P582,Bangalore,Z3096,1699.926667,0,0,0,1699.926667,0,2,6,0,Delivered,CC106,RC29420,RC32,G2183,FALSE,FALSE,FALSE,FALSE,1
C2282,P582,East Singhbhum,Z5320,2231.13,0,0,0,2231.13,0,1.5,4.5,0,Delivered,CC106,RC29494,RC32,G2184,FALSE,FALSE,FALSE,FALSE,1
C2291,P576,Gurgaon,Z107,1378.023333,0,55.45333333,0,1599.853333,0,2,6,0,Delivered,CC1711,RC29420,RC32,G2193,FALSE,FALSE,FALSE,FALSE,1
C2293,P582,Delhi,Z49,1699.926667,0,0,0,1699.926667,0,2,6,0,['Delivered' 'Shipped'],CC106,RC29494,RC32,G2195,FALSE,FALSE,FALSE,FALSE,0
C2296,P582,New Delhi,Z88,2231.13,0,0,0,2231.13,0,1.5,4.5,0,['Delivered' 'Shipped'],CC106,RC29494,RC32,G2197,FALSE,FALSE,FALSE,FALSE,0
C2300,P582,Visakhapatnam,Z2943,1699.926667,0,0,0,1699.926667,0,2,6,0,Delivered,CC106,RC29483,RC32,G2201,FALSE,FALSE,FALSE,FALSE,1
C2314,P582,Aurangabad,Z2072,2231.13,0,0,0,2231.13,0,1.5,4.5,0,Delivered,CC106,RC29483,RC32,G2215,FALSE,FALSE,FALSE,FALSE,1
C2315,P582,Nasik,Z2019,1699.926667,0,0,0,1699.926667,0,2,6,0,['Delivered' 'Shipped'],CC106,RC29493,RC32,G2216,FALSE,FALSE,FALSE,FALSE,0
C2316,P580,Tuticorin,Z3722,1034.2025,0,126.23,0,1434.325,0,2.5,6.75,0,['Delivered' 'Shipped'],CC106,RC29494,RC32,G2218,FALSE,FALSE,FALSE,FALSE,1
C2324,P580,Malda,Z4568,2231.13,0,0,0,2231.13,0,1.5,4.5,0,['Delivered' 'Shipped'],CC104,RC29483,RC32,G2226,FALSE,FALSE,FALSE,FALSE,0
C2333,P582,Bangalore,Z3073,2231.13,0,0,0,2231.13,0,1.5,4.5,0,['Delivered' 'Shipped'],CC106,RC29494,RC32,G2234,FALSE,FALSE,FALSE,FALSE,0
C2336,P293,Moradabad,Z793,637.52,0,0,0,637.52,0,3,9,0,Delivered,CC106,RC2211,RC32,G2237,FALSE,FALSE,FALSE,FALSE,0
C2345,P582,Nagpur,Z2124,899.94,0,382.512,0,2047.4,0,2,5.4,0,Delivered,CC1779,RC29483,RC32,G2246,FALSE,FALSE,FALSE,FALSE,1
C2347,P582,Bangalore,Z3036,3824.74,0,0,0,3824.74,0,0,0,0,Delivered,CC105,RC29483,RC31,G13167,FALSE,FALSE,FALSE,FALSE,1
C2353,P582,Ranchi,Z5346,2231.13,0,0,0,2231.13,0,1.5,4.5,0,['Delivered' 'Shipped'],CC106,RC29483,RC32,G2252,FALSE,FALSE,FALSE,FALSE,0
C2356,P582,Bangalore,Z3063,2231.13,0,0,0,2231.13,0,1.5,4.5,0,Delivered,CC106,RC29483,RC32,G2256,FALSE,FALSE,FALSE,FALSE,1
C2360,P582,Gautam Buddha Nagar,Z591,1168.723333,0,0,0,1168.723333,0,2.833333333,7.5,0,['Delivered' 'Shipped'],CC106,RC29483,RC32,G2260,FALSE,FALSE,FALSE,FALSE,0
C2361,P297,Faridabad,Z95,637.52,0,0,0,637.52,0,3,9,0,Delivered,CC106,RC2234,RC32,G2261,FALSE,FALSE,FALSE,FALSE,1
C2362,P576,Kottayam,Z4183,1168.723333,0,0,0,1168.723333,0,2.833333333,7.5,0,Delivered,CC106,RC29493,RC32,G2262,FALSE,FALSE,FALSE,FALSE,1
C2375,P297,Lucknow,Z746,599.9,0,0,0,599.9,0,3,9,0,Delivered,CC1711,RC2246,RC32,G2273,FALSE,FALSE,FALSE,FALSE,1
C2386,P582,Chennai,Z3469,2231.13,0,0,0,2231.13,0,1.5,4.5,0,Delivered,CC106,RC29483,RC32,G2283,FALSE,FALSE,FALSE,FALSE,1
C2396,P582,Pune,Z1792,1699.926667,0,0,0,1699.926667,0,2,6,0,Delivered,CC106,RC29483,RC32,G2293,FALSE,FALSE,FALSE,FALSE,1
C2398,P582,Pune,Z1791,1274.964,0,0,0,1274.964,0,2.4,7.2,0,Delivered,CC106,RC29483,RC32,G2295,FALSE,FALSE,FALSE,FALSE,1
C2401,P582,Bangalore,Z3096,1699.926667,0,0,0,1699.926667,0,2,6,0,['Delivered' 'Shipped'],CC106,RC29494,RC32,G2298,FALSE,FALSE,FALSE,FALSE,0
C2419,P580,Tiruvallur,Z3525,2330.87,0,0,0,3599.76,0,0,0,0,Delivered,CC1709,RC29494,RC31,G13167,FALSE,FALSE,FALSE,FALSE,1
C2423,P582,Bangalore,Z3127,656.746,0,510.016,0,1274.964,0,2.6,7.2,0,Delivered,CC106,RC29494,RC32,G2321,FALSE,FALSE,FALSE,FALSE,1
C2430,P582,Kolkata,Z4327,1699.926667,0,0,0,1699.926667,0,2,6,0,Delivered,CC106,RC29483,RC32,G2330,FALSE,FALSE,FALSE,FALSE,0
C2444,P582,Panipat,Z186,2231.13,0,0,0,2231.13,0,1.5,4.5,0,Delivered,CC106,RC29483,RC32,G2342,FALSE,FALSE,FALSE,FALSE,1
C2448,P297,Vijayawada,Z2811,637.52,0,0,0,637.52,0,3,9,0,Delivered,CC106,RC2319,RC32,G2346,FALSE,FALSE,FALSE,FALSE,1
C2449,P582,Rajamundhry,Z2972,1699.926667,0,0,0,1699.926667,0,2,6,0,['Delivered' 'Shipped'],CC106,RC29488,RC32,G2347,FALSE,FALSE,FALSE,FALSE,0
C2452,P297,Chennai,Z3460,637.52,0,0,0,637.52,0,3,9,0,Delivered,CC106,RC2322,RC32,G2349,FALSE,FALSE,FALSE,FALSE,1
C2454,P297,Cuttack,Z4733,637.52,0,0,0,637.52,0,3,9,0,Delivered,CC106,RC2324,RC32,G2351,FALSE,FALSE,FALSE,FALSE,1
C2480,P582,Udhampur,Z537,2231.13,0,0,0,2231.13,0,1.5,4.5,0,Delivered,CC106,RC29483,RC32,G2377,FALSE,FALSE,FALSE,FALSE,1
C2489,P297,New Delhi,Z82,0,0,599.9,0,599.9,0,3,9,0,Delivered,CC1711,RC2359,RC32,G2386,FALSE,FALSE,FALSE,FALSE,1
C2495,P582,Siricilla,Z2680,2231.13,0,0,0,2231.13,0,1.5,4.5,0,['Delivered' 'Shipped'],CC106,RC29494,RC32,G2392,FALSE,FALSE,FALSE,FALSE,0
C2503,P582,Bangalore,Z3065,2231.13,0,0,0,2231.13,0,1.5,4.5,0,Delivered,CC106,RC29483,RC32,G2399,FALSE,FALSE,FALSE,FALSE,1
C2511,P581,Pune,Z1830,0,0,299.8,0,1199.2,0,2,4.5,0,Delivered,CC1651,RC29495,RC32,G2408,FALSE,FALSE,FALSE,FALSE,1
C2525,P582,New Delhi,Z17,1699.926667,0,0,0,1699.926667,0,2.333333333,6,0,Delivered,CC106,RC29507,RC32,G2422,FALSE,FALSE,FALSE,FALSE,1
C2528,P582,Warangal,Z2689,2231.13,0,0,0,2231.13,0,1.5,4.5,0,Delivered,CC106,RC29483,RC32,G2426,FALSE,FALSE,FALSE,FALSE,1
C2538,P297,Pune,Z1813,637.52,0,0,0,637.52,0,3,9,0,Delivered,CC106,RC2410,RC32,G2437,FALSE,FALSE,FALSE,FALSE,0
C2539,P580,Gautam Buddha Nagar,Z591,1699.926667,0,0,0,1699.926667,0,2,6,0,Delivered,CC106,RC29419,RC32,G2438,FALSE,FALSE,FALSE,FALSE,1
C2556,P582,Kendujhar,Z4783,2231.13,0,0,0,2231.13,0,1.5,4.5,0,Delivered,CC106,RC29494,RC32,G2456,FALSE,FALSE,FALSE,FALSE,1
C2557,P582,Bangalore,Z3105,1699.926667,0,0,0,1699.926667,0,2.333333333,6,0,['Delivered' 'Shipped'],CC106,RC29494,RC32,G2457,FALSE,FALSE,FALSE,FALSE,0
C2558,P582,Kozhikode,Z3998,2231.13,0,0,0,2231.13,0,1.5,4.5,0,['Delivered' 'Shipped'],CC106,RC29507,RC32,G2458,FALSE,FALSE,FALSE,FALSE,0
C2568,P582,Manipal,Z3278,2231.13,0,0,0,2231.13,0,1.5,4.5,0,Delivered,CC104,RC29483,RC32,G2466,FALSE,FALSE,FALSE,FALSE,1
C2570,P580,Pune,Z1831,1699.926667,0,0,0,1699.926667,0,2,6,0,Delivered,CC106,RC29494,RC32,G2468,FALSE,FALSE,FALSE,FALSE,1
C2583,P582,Malad east,Z1629,1699.926667,0,0,0,1699.926667,0,2.333333333,6,0,Delivered,CC106,RC29483,RC32,G2483,FALSE,FALSE,FALSE,FALSE,1
C2586,P576,Hyderabad,Z2603,2099.83,0,0,0,2099.83,0,1.5,4.5,0,['Delivered' 'Shipped'],CC1711,RC29494,RC32,G2486,FALSE,FALSE,FALSE,FALSE,0
C2592,P576,West Nimar,Z2234,1699.926667,0,0,0,1699.926667,0,2,6,0,Delivered,CC106,RC29494,RC32,G2493,FALSE,FALSE,FALSE,FALSE,0
C2608,P297,Kapurthala,Z351,637.52,0,0,0,637.52,0,3,9,0,Delivered,CC106,RC2479,RC32,G2507,FALSE,FALSE,FALSE,FALSE,1
C2618,P582,dombivli,Z1993,1434.325,0,0,0,1434.325,0,2.5,6.75,0,Delivered,CC106,RC29507,RC32,G2516,FALSE,FALSE,FALSE,FALSE,1
C2630,P582,Coimbatore,Z3865,3824.74,0,0,0,3824.74,0,0,0,0,Delivered,CC105,RC29483,RC31,G13167,FALSE,FALSE,FALSE,FALSE,0
C2634,P582,Noida,Z593,2231.13,0,0,0,2231.13,0,2,4.5,0,Delivered,CC106,RC29494,RC32,G2531,FALSE,FALSE,FALSE,FALSE,1
C2663,P582,Chandigarh,Z439,1699.926667,0,0,0,1699.926667,0,2,6,0,['Delivered' 'Shipped'],CC106,RC29507,RC32,G2562,FALSE,FALSE,FALSE,FALSE,0
C2665,P582,Pune,Z1852,1699.926667,0,0,0,1699.926667,0,2,6,0,['Delivered' 'Shipped'],CC106,RC29507,RC32,G2564,FALSE,FALSE,FALSE,FALSE,0
C2666,P582,Nagpur,Z2154,3824.74,0,0,0,3824.74,0,1,0,0,Delivered,CC105,RC29494,RC31,G13167,FALSE,FALSE,FALSE,FALSE,1
C2670,P297,Secunderabad,Z2607,637.52,0,0,0,637.52,0,3,9,0,Delivered,CC106,RC2540,RC32,G2568,FALSE,FALSE,FALSE,FALSE,1
C2673,P582,Bangalore,Z3099,1699.926667,0,0,0,1699.926667,0,2,6,0,Delivered,CC106,RC29483,RC32,G2571,FALSE,FALSE,FALSE,FALSE,0
C2675,P293,Mumbai,Z1551,599.9,0,0,0,599.9,0,3,9,0,Delivered,CC1711,RC2545,RC32,G2573,FALSE,FALSE,FALSE,FALSE,1
C2677,P576,Bangalore,Z3128,2231.13,0,0,0,2231.13,0,1.5,4.5,0,['Delivered' 'Shipped'],CC106,RC29483,RC32,G2576,FALSE,FALSE,FALSE,FALSE,0
C2679,P582,New Delhi,Z43,3824.74,0,0,0,3824.74,0,0,0,0,Delivered,CC105,RC29419,RC31,G13167,FALSE,FALSE,FALSE,FALSE,0
C2680,P297,Mangalore,Z3253,637.52,0,0,0,637.52,0,3,9,0,Shipped,CC106,RC2550,RC32,G2578,FALSE,FALSE,FALSE,FALSE,0
C2685,P297,Malda,Z4565,637.52,0,0,0,637.52,0,3,9,0,Delivered,CC106,RC2555,RC32,G2583,FALSE,FALSE,FALSE,FALSE,1
C2688,P582,Thane,Z1674,3142.92,0,0,0,3824.74,0,0,0,0,Delivered,CC105,RC29483,RC31,G13167,FALSE,FALSE,FALSE,FALSE,1
C2690,P582,Kukatpally,Z2586,2799.773333,0,0,0,1599.853333,0,2.333333333,6,0,['Delivered' 'Shipped'],CC1711,RC29483,RC32,G2588,FALSE,FALSE,FALSE,FALSE,0
C2706,P582,New Delhi,Z36,1209.008,0,26.384,0,1274.964,0,2.8,7.2,0,Delivered,CC106,RC29419,RC32,G2603,FALSE,FALSE,FALSE,FALSE,1
C2707,P582,Jodhpur Raj,Z1186,1699.926667,0,0,0,1699.926667,0,2,6,0,['Delivered' 'Shipped'],CC106,RC29483,RC32,G2604,FALSE,FALSE,FALSE,FALSE,0
C2708,P582,Ahmedabad,Z1310,2231.13,0,0,0,2231.13,0,1.5,4.5,0,Delivered,CC106,RC29493,RC32,G2605,FALSE,FALSE,FALSE,FALSE,1
C2732,P582,Amravati,Z2215,2231.13,0,0,0,2231.13,0,1.5,4.5,0,Delivered,CC106,RC29483,RC32,G2626,FALSE,FALSE,FALSE,FALSE,1
C2747,P582,Alwar,Z992,2231.13,0,0,0,2231.13,0,1.5,4.5,0,Delivered,CC106,RC29483,RC32,G2638,FALSE,FALSE,FALSE,FALSE,1
C2754,P582,Surat,Z1505,1599.853333,0,0,0,1599.853333,0,2,6,0,['Delivered' 'Shipped'],CC1711,RC29507,RC32,G2645,FALSE,FALSE,FALSE,FALSE,1
C2762,P582,Vileparle East,Z1592,2799.773333,0,0,0,1599.853333,0,2.333333333,6,0,Delivered,CC1711,RC29483,RC32,G2652,FALSE,FALSE,FALSE,FALSE,1
C2765,P582,Bangalore,Z3101,1699.926667,0,0,0,1699.926667,0,2.333333333,6,0,Delivered,CC106,RC29507,RC32,G2655,FALSE,FALSE,FALSE,FALSE,1
C2767,P582,Hyderabad,Z2532,2231.13,0,0,0,2231.13,0,1.5,4.5,0,Delivered,CC106,RC29483,RC32,G2658,FALSE,FALSE,FALSE,FALSE,1
C2775,P582,Bangalore,Z3095,3824.74,0,0,0,3824.74,0,0,0,0,Delivered,CC105,RC29493,RC31,G13167,FALSE,FALSE,FALSE,FALSE,1
C2780,P582,New Delhi,Z14,2231.13,0,0,0,2231.13,0,1.5,4.5,0,Delivered,CC106,RC29483,RC32,G2668,FALSE,FALSE,FALSE,FALSE,0
C2787,P297,Kanpur Nagar,Z648,637.52,0,0,0,637.52,0,3,9,0,Delivered,CC106,RC2645,RC32,G2675,FALSE,FALSE,FALSE,FALSE,1
C2789,P582,Ghaziabad,Z587,3599.76,0,0,0,3599.76,0,0,0,0,Delivered,CC1709,RC29483,RC31,G13167,FALSE,FALSE,FALSE,FALSE,1
C2809,P297,Anand,Z1404,599.9,0,0,0,599.9,0,3,9,0,Delivered,CC1711,RC2666,RC32,G2696,FALSE,FALSE,FALSE,FALSE,0
C2817,P582,Pune,Z1823,514.2514286,0,514.2,0,1028.451429,0,2.857142857,7.714285714,0,Delivered,CC1711,RC29419,RC32,G2704,FALSE,FALSE,FALSE,FALSE,0
C2819,P582,Ghaziabad,Z578,1699.926667,0,0,0,1699.926667,0,2,6,0,['Delivered' 'Shipped'],CC106,RC29483,RC32,G2706,FALSE,FALSE,FALSE,FALSE,0
C2834,P297,Vapi,Z1529,637.52,0,0,0,637.52,0,3,9,0,Delivered,CC106,RC2692,RC32,G2722,FALSE,FALSE,FALSE,FALSE,0
C2836,P582,New Delhi,Z4,3824.74,0,0,0,3824.74,0,0,0,0,Delivered,CC105,RC29507,RC31,G13167,FALSE,FALSE,FALSE,FALSE,1
C2843,P580,Korba,Z2501,2231.13,0,0,0,2231.13,0,1.5,4.5,0,Delivered,CC106,RC29507,RC32,G2730,FALSE,FALSE,FALSE,FALSE,1
C2848,P582,Kanpur,Z624,1699.926667,0,0,0,1699.926667,0,2,6,0,['Delivered' 'Shipped'],CC106,RC29507,RC32,G2735,FALSE,FALSE,FALSE,FALSE,0
C2853,P580,Bhubaneswar,Z4714,3824.74,0,0,0,3824.74,0,0,0,0,Delivered,CC105,RC29483,RC31,G13167,FALSE,FALSE,FALSE,FALSE,1
C2861,P582,Indore,Z2243,2231.13,0,0,0,2231.13,0,1.5,4.5,0,Delivered,CC106,RC29483,RC32,G2747,FALSE,FALSE,FALSE,FALSE,1
C2867,P582,Bangalore,Z3077,2231.13,0,0,0,2231.13,0,1.5,4.5,0,Delivered,CC106,RC29483,RC32,G2752,FALSE,FALSE,FALSE,FALSE,1
C2873,P582,Indore,Z2250,2231.13,0,0,0,2231.13,0,1.5,4.5,0,['Delivered' 'Shipped'],CC106,RC29494,RC32,G2757,FALSE,FALSE,FALSE,FALSE,0
C2883,P582,New Delhi,Z88,1699.926667,0,0,0,1699.926667,0,2,6,0,['Delivered' 'Shipped'],CC106,RC29419,RC32,G2767,FALSE,FALSE,FALSE,FALSE,0
C2885,P582,Solapur,Z1882,2231.13,0,0,0,2231.13,0,1.5,4.5,0,Delivered,CC106,RC29507,RC32,G2769,FALSE,FALSE,FALSE,FALSE,1
C2889,P582,Gautam Buddha Nagar,Z591,1699.926667,0,0,0,1699.926667,0,2,6,0,['Delivered' 'Shipped'],CC106,RC29507,RC32,G2773,FALSE,FALSE,FALSE,FALSE,0
C2890,P582,Hyderabad,Z2566,2231.13,0,0,0,2231.13,0,1.5,4.5,0,Delivered,CC106,RC29483,RC32,G2774,FALSE,FALSE,FALSE,FALSE,1
C2899,P582,saharanpur,Z821,2231.13,0,0,0,2231.13,0,1.5,4.5,0,Delivered,CC106,RC29494,RC32,G2783,FALSE,FALSE,FALSE,FALSE,1
C2907,P580,Ahmedabad,Z1310,1168.723333,0,0,0,1168.723333,0,2.666666667,7.5,0,Delivered,CC106,RC29494,RC32,G2792,FALSE,FALSE,FALSE,FALSE,1
C2930,P582,Bangalore,Z3096,2231.13,0,0,0,2231.13,0,1.5,4.5,0,['Delivered' 'Shipped'],CC106,RC29494,RC32,G2817,FALSE,FALSE,FALSE,FALSE,0
C2933,P576,Chandigarh,Z433,2231.13,0,0,0,2231.13,0,1.5,4.5,0,Delivered,CC106,RC29483,RC32,G2820,FALSE,FALSE,FALSE,FALSE,1
C2937,P582,Ahmedabad,Z1305,1699.926667,0,0,0,1699.926667,0,2,6,0,['Delivered' 'Shipped'],CC106,RC29483,RC32,G2824,FALSE,FALSE,FALSE,FALSE,0
C2939,P582,Imphal West,Z5112,1699.926667,0,0,0,1699.926667,0,2.333333333,6,0,['Cancelled' 'Delivered'],CC106,RC29483,RC32,G2826,FALSE,FALSE,FALSE,FALSE,1
C2940,P580,Giridih,Z5234,1699.926667,0,0,0,1699.926667,0,2,6,0,Delivered,CC106,RC29483,RC32,G2827,FALSE,FALSE,FALSE,FALSE,1
C2946,P582,Varanasi,Z687,2231.13,0,0,0,2231.13,0,1.5,4.5,0,Delivered,CC106,RC29483,RC32,G2833,FALSE,FALSE,FALSE,FALSE,1
C2954,P582,New Delhi,Z33,2231.13,0,0,0,2231.13,0,1.5,4.5,0,Delivered,CC106,RC29483,RC32,G2843,FALSE,FALSE,FALSE,FALSE,0
C2967,P297,New Delhi,Z82,637.52,0,0,0,637.52,0,3,9,0,Delivered,CC106,RC2824,RC32,G2854,FALSE,FALSE,FALSE,FALSE,1
C2978,P293,Bikaner,Z1156,130.26,0,507.27,0,637.52,0,3,9,0,Shipped,CC106,RC2833,RC32,G2863,FALSE,FALSE,FALSE,FALSE,0
C2981,P297,greater noida west,Z580,637.52,0,0,0,637.52,0,3,9,0,Delivered,CC106,RC2835,RC32,G2865,FALSE,FALSE,FALSE,FALSE,1
C2985,P580,Mumbai,Z1671,2231.13,0,0,0,2231.13,0,1.5,4.5,0,Delivered,CC106,RC29494,RC32,G2867,FALSE,FALSE,FALSE,FALSE,1
C2987,P582,Mumbai,Z1629,3824.74,0,0,0,3824.74,0,0,0,0,Delivered,CC103,RC29494,RC31,G13167,FALSE,FALSE,FALSE,FALSE,0
C2991,P582,Mohali,Z450,2231.13,0,0,0,2231.13,0,1.5,4.5,0,Delivered,CC106,RC29483,RC32,G2872,FALSE,FALSE,FALSE,FALSE,1
C2999,P582,New Delhi,Z60,1699.926667,0,0,0,1699.926667,0,2.333333333,6,0,['Delivered' 'Shipped'],CC106,RC29483,RC32,G2878,FALSE,FALSE,FALSE,FALSE,0
C3020,P582,Morbi,Z1272,1092.837143,0,0,0,1092.837143,0,3,7.714285714,0,Delivered,CC106,RC29483,RC32,G2896,FALSE,FALSE,FALSE,FALSE,0
C3055,P582,Lucknow,Z741,1699.926667,0,0,0,1699.926667,0,2,6,0,Delivered,CC106,RC29419,RC32,G2933,FALSE,FALSE,FALSE,FALSE,1
C3056,P297,Anakapalli,Z2939,637.52,0,0,0,637.52,0,3,9,0,Delivered,CC106,RC2904,RC32,G2934,FALSE,FALSE,FALSE,FALSE,1
C3069,P582,Faridabad,Z95,2231.13,0,0,0,2231.13,0,2,4.5,0,Delivered,CC106,RC29494,RC32,G2946,FALSE,FALSE,FALSE,FALSE,1
C3085,P580,['Kamrup' 'Sonipat'],['Z177' 'Z4885'],3824.74,0,0,0,3824.74,0,0,0,0,Delivered,CC105,RC29419,RC31,G13167,FALSE,FALSE,FALSE,FALSE,1
C3106,P582,Khammam,Z2717,2231.13,0,0,0,2231.13,0,1.5,4.5,0,Delivered,CC106,RC2952,RC32,G2982,FALSE,FALSE,FALSE,FALSE,1
C3107,P582,Pune,Z1805,1092.837143,0,0,0,1092.837143,0,2.857142857,7.714285714,0,Delivered,CC106,RC2954,RC32,G2984,FALSE,FALSE,FALSE,FALSE,0
C3118,P582,Chennai,Z3449,1699.926667,0,0,0,1699.926667,0,2,6,0,['Delivered' 'Shipped'],CC106,RC2964,RC32,G2994,FALSE,FALSE,FALSE,FALSE,0
C3125,P582,Muzaffarpur,Z5376,2231.13,0,0,0,2231.13,0,1.5,4.5,0,Delivered,CC106,RC2971,RC32,G3001,FALSE,FALSE,FALSE,FALSE,1
C3128,P582,Koraput,Z4823,1699.926667,0,0,0,1699.926667,0,2,6,0,['Delivered' 'Shipped'],CC106,RC2974,RC32,G3004,FALSE,FALSE,FALSE,FALSE,0
C3131,P297,Thane,Z1644,637.52,0,0,0,637.52,0,3,9,0,Delivered,CC106,RC2977,RC32,G3007,FALSE,FALSE,FALSE,FALSE,1
C3154,P297,Lucknow,Z737,603.51,0,34.02,0,637.52,0,3,9,0,Delivered,CC106,RC2999,RC32,G3029,FALSE,FALSE,FALSE,FALSE,1
C3173,P582,Ghaziabad,Z573,2231.13,0,0,0,2231.13,0,1.5,4.5,0,Delivered,CC106,RC3017,RC32,G3048,FALSE,FALSE,FALSE,FALSE,0
C3179,P576,Thane,Z1672,1599.853333,0,0,0,1599.853333,0,2.333333333,6,0,['Delivered' 'Shipped'],CC1711,RC3023,RC32,G3054,FALSE,FALSE,FALSE,FALSE,0
C3190,P582,Bangalore,Z3096,1694.856667,0,1.266666667,0,1699.926667,0,2,6,0,Delivered,CC106,RC3034,RC32,G3065,FALSE,FALSE,FALSE,FALSE,1
C3197,P580,Gurgaon,Z121,3824.74,0,0,0,3824.74,0,0,0,0,Delivered,CC105,RC29483,RC31,G13167,FALSE,FALSE,FALSE,FALSE,1
